book_id,year_group,pop_group,author_group
8826,New,4,Author
8827,New,3,Author
8828,New,3,Author
8829,Old,4,TopAuthor
8830,Old,3,TopAuthor
8831,Old,4,Author
8832,New,4,Author
8833,Old,4,Author
8834,New,4,Author
8835,New,3,Author
8836,New,3,Author
8837,Old,3,Author
8838,Old,3,Author
8839,New,3,Author
8840,Old,3,Author
8841,New,3,Author
8842,New,3,Author
8843,New,4,Author
8844,New,3,Author
8845,New,4,Author
8846,New,3,Author
8847,Old,4,Author
8848,Old,3,Author
8849,Old,3,Author
8850,Old,4,Author
8851,New,4,TopAuthor
8852,New,4,TopAuthor
8853,Old,4,TopAuthor
8854,Old,4,Author
8855,New,3,Author
8856,Old,4,Author
8857,Old,4,Author
8858,Old,3,Author
8859,Old,4,TopAuthor
8860,Old,3,TopAuthor
8861,Old,4,Author
8862,New,3,TopAuthor
8863,Old,4,Author
8864,Old,3,Author
8865,Old,3,Author
8866,New,3,Author
8867,Old,4,Author
8868,Old,3,TopAuthor
8869,New,4,Author
8870,Old,4,Author
8871,New,3,Author
8872,New,4,Author
8873,Old,3,Author
8874,New,2,Author
8875,New,3,Author
8876,New,3,Author
8877,Old,4,Author
8878,Old,3,Author
8879,Old,4,Author
8880,New,4,Author
8881,New,3,Author
8882,Old,4,Author
8883,Old,4,Author
8884,New,4,Author
8885,New,3,Author
8886,Old,3,Author
8887,New,4,Author
8888,Old,4,Author
8889,New,4,Author
8890,Old,4,Author
8891,New,3,Author
8892,New,4,Author
8893,New,4,Author
8894,New,3,Author
8895,New,3,Author
8896,Old,3,Author
8897,Old,4,Author
8898,New,4,Author
8899,Old,4,Author
8900,New,3,Author
8901,New,4,Author
8902,New,4,Author
8903,Old,4,Author
8904,Old,4,Author
8905,New,3,Author
8906,Old,4,Author
8907,Old,4,Author
8908,Old,3,Author
8909,New,4,Author
8910,New,3,Author
8911,New,4,Author
8912,New,3,Author
8913,New,4,Author
8914,New,3,Author
8915,New,3,Author
8916,Old,3,Author
8917,New,4,Author
8918,New,4,TopAuthor
8919,New,3,Author
8920,Old,3,Author
8921,Old,3,Author
8922,New,3,Author
8923,Old,3,Author
8924,Old,4,Author
8925,New,4,Author
8926,New,4,Author
8927,New,3,Author
8928,Old,4,Author
8929,New,3,Author
8930,New,3,Author
8931,New,3,Author
8932,New,4,Author
8933,New,4,Author
8934,New,3,Author
8935,New,3,Author
8936,New,4,Author
8937,Old,3,Author
8938,New,3,Author
8939,New,3,Author
8940,New,4,Author
8941,New,3,Author
8942,New,3,Author
8943,New,4,Author
8944,Old,3,TopAuthor
8945,New,4,TopAuthor
8946,Old,4,Author
8947,Old,4,Author
8948,New,4,Author
8949,Old,3,Author
8950,New,3,Author
8951,Old,3,Author
8952,New,4,Author
8953,Old,3,Author
8954,New,3,Author
8955,New,4,Author
8956,Old,3,Author
8957,New,3,Author
8958,New,3,Author
8959,New,4,Author
8960,New,2,Author
8961,Old,3,Author
8962,New,4,Author
8963,Old,3,Author
8964,New,4,Author
8965,Old,4,Author
8966,New,4,Author
8967,New,4,Author
8968,New,4,Author
8969,New,4,Author
8970,Old,3,Author
8971,New,4,Author
8972,New,4,Author
8973,Old,3,Author
8974,New,3,Author
8975,Old,3,Author
8976,Old,4,TopAuthor
8977,New,3,Author
8978,Old,4,Author
8979,Old,4,Author
8980,New,3,Author
8981,New,3,Author
8982,New,4,Author
8983,New,3,Author
8984,Old,3,Author
8985,New,3,Author
8986,New,3,TopAuthor
8987,Old,3,Author
8988,New,4,Author
8989,New,4,Author
8990,New,3,Author
8991,New,4,Author
8992,New,3,Author
8993,New,3,Author
8994,New,3,Author
8995,Old,3,Author
8996,Old,4,Author
8997,New,3,Author
8998,Old,4,Author
8999,Old,4,Author
9000,Old,3,TopAuthor
9001,New,3,Author
9002,Old,3,Author
9003,New,3,Author
9004,Old,4,Author
9005,New,3,TopAuthor
9006,Old,4,Author
9007,New,3,Author
9008,Old,4,Author
9009,New,3,Author
9010,Old,4,Author
9011,New,4,Author
9012,New,3,Author
9013,New,3,Author
9014,Old,4,Author
9015,New,4,Author
9016,New,4,Author
9017,New,3,Author
9018,New,4,Author
9019,Old,4,Author
9020,New,3,Author
9021,New,2,Author
9022,Old,3,Author
9023,New,3,Author
9024,Old,4,Author
9025,New,3,Author
9026,Old,3,TopAuthor
9027,New,4,TopAuthor
9028,New,4,Author
9029,New,4,Author
9030,New,3,Author
9031,New,4,Author
9032,Old,4,Author
9033,New,3,Author
9034,New,4,Author
9035,New,3,Author
9036,New,3,Author
9037,New,4,Author
9038,New,3,Author
9039,Old,4,Author
9040,New,3,Author
9041,New,4,Author
9042,New,3,Author
9043,Old,4,Author
9044,Old,4,Author
9045,Old,4,Author
9046,New,4,Author
9047,New,4,Author
9048,New,4,Author
9049,Old,4,Author
9050,New,4,Author
9051,New,4,Author
9052,New,4,Author
9053,New,4,Author
9054,New,3,Author
9055,New,4,Author
9056,New,3,Author
9057,New,3,Author
9058,Old,4,Author
9059,New,4,Author
9060,New,3,Author
9061,Old,3,Author
9062,New,3,Author
9063,Old,4,Author
9064,New,3,Author
9065,New,3,Author
9066,New,4,Author
9067,New,4,TopAuthor
9068,Old,3,TopAuthor
9069,New,4,Author
9070,New,3,Author
9071,Old,4,Author
9072,New,3,Author
9073,Old,4,Author
9074,New,4,Author
9075,New,4,Author
9076,New,4,Author
9077,New,3,Author
9078,Old,4,Author
9079,Old,4,Author
9080,Old,4,Author
9081,New,3,Author
9082,Old,3,Author
9083,New,3,Author
9084,Old,3,Author
9085,Old,3,Author
9086,Old,4,Author
9087,New,3,Author
9088,Old,3,Author
9089,New,4,Author
9090,New,4,Author
9091,New,3,Author
9092,New,4,Author
9093,New,3,Author
9094,New,4,Author
9095,Old,3,Author
9096,New,4,Author
9097,New,4,Author
9098,New,4,Author
9099,New,4,Author
9100,Old,4,Author
9101,New,3,Author
9102,Old,4,Author
9103,Old,3,TopAuthor
9104,Old,4,Author
9105,New,4,Author
9106,New,4,Author
9107,New,3,Author
9108,New,3,Author
9109,New,4,Author
9110,New,4,Author
9111,New,3,Author
9112,Old,4,Author
9113,Old,3,Author
9114,Old,4,Author
9115,New,3,TopAuthor
9116,Old,3,TopAuthor
9117,Old,3,Author
9118,New,3,Author
9119,Old,4,Author
9120,Old,4,Author
9121,New,4,Author
9122,New,4,Author
9123,Old,4,Author
9124,Old,4,Author
9125,Old,4,Author
9126,New,4,Author
9127,Old,3,Author
9128,New,4,TopAuthor
9129,New,3,Author
9130,New,4,Author
9131,New,4,Author
9132,Old,4,Author
9133,New,4,TopAuthor
9134,Old,4,Author
9135,New,4,Author
9136,New,4,Author
9137,Old,4,Author
9138,New,3,Author
9139,Old,4,TopAuthor
9140,New,4,Author
9141,New,4,TopAuthor
9142,New,4,Author
9143,New,3,Author
9144,Old,3,Author
9145,New,3,Author
9146,New,4,Author
9147,Old,4,TopAuthor
9148,New,4,Author
9149,New,4,Author
9150,New,3,Author
9151,Old,4,Author
9152,New,3,Author
9153,New,4,Author
9154,New,3,Author
9155,Old,3,TopAuthor
9156,Old,4,Author
9157,New,3,Author
9158,New,3,Author
9159,Old,3,Author
9160,New,4,Author
9161,New,4,Author
9162,New,4,Author
9163,New,3,Author
9164,New,4,Author
9165,New,4,TopAuthor
9166,New,3,TopAuthor
9167,New,4,Author
9168,New,4,Author
9169,New,3,Author
9170,New,3,Author
9171,New,3,Author
9172,Old,3,Author
9173,New,4,Author
9174,New,4,Author
9175,Old,3,Author
9176,New,3,Author
9177,New,3,Author
9178,Old,3,Author
9179,New,3,Author
9180,Old,3,Author
9181,New,3,Author
9182,New,4,Author
9183,New,4,Author
9184,New,4,TopAuthor
9185,New,4,Author
9186,Old,3,Author
9187,New,4,Author
9188,New,3,Author
9189,New,4,Author
9190,New,4,Author
9191,New,3,Author
9192,New,4,TopAuthor
9193,New,3,Author
9194,Old,4,Author
9195,Old,4,Author
9196,New,3,Author
9197,New,4,Author
9198,Old,3,Author
9199,New,3,Author
9200,New,4,Author
9201,New,4,Author
9202,New,3,Author
9203,Old,4,Author
9204,New,3,Author
9205,New,3,Author
9206,New,4,Author
9207,New,3,Author
9208,New,4,Author
9209,New,4,Author
9210,Old,4,Author
9211,New,4,Author
9212,Old,4,Author
9213,New,4,Author
9214,New,4,Author
9215,Old,3,Author
9216,New,4,TopAuthor
9217,Old,4,Author
9218,New,4,Author
9219,New,4,Author
9220,Old,3,Author
9221,New,3,Author
9222,New,4,Author
9223,Old,3,Author
9224,New,3,Author
9225,Old,3,Author
9226,New,3,Author
9227,New,3,Author
9228,New,4,Author
9229,New,3,Author
9230,Old,4,Author
9231,Old,4,Author
9232,Old,3,Author
9233,Old,3,Author
9234,New,3,TopAuthor
9235,New,4,Author
9236,Old,3,Author
9237,New,3,Author
9238,New,4,Author
9239,Old,4,Author
9240,New,3,Author
9241,Old,4,Author
9242,New,3,Author
9243,Old,4,Author
9244,New,3,Author
9245,New,4,Author
9246,New,3,Author
9247,Old,4,Author
9248,New,4,Author
9249,Old,4,Author
9250,New,3,Author
9251,Old,4,Author
9252,New,4,Author
9253,Old,4,Author
9254,New,4,Author
9255,Old,3,Author
9256,New,3,Author
9257,New,4,Author
9258,New,4,Author
9259,New,3,Author
9260,New,4,Author
9261,New,4,Author
9262,Old,4,Author
9263,New,3,Author
9264,New,3,Author
9265,Old,4,Author
9266,New,3,Author
9267,New,3,Author
9268,Old,4,Author
9269,New,4,Author
9270,Old,3,Author
9271,New,3,Author
9272,New,4,Author
9273,New,3,Author
9274,New,4,Author
9275,Old,4,Author
9276,New,4,Author
9277,Old,3,Author
9278,New,4,Author
9279,New,4,Author
9280,Old,3,Author
9281,Old,3,Author
9282,New,4,Author
9283,New,4,Author
9284,New,4,Author
9285,New,3,Author
9286,New,4,Author
9287,New,3,Author
9288,New,3,TopAuthor
9289,New,4,Author
9290,New,3,Author
9291,Old,3,Author
9292,Old,3,Author
9293,New,4,Author
9294,New,4,Author
9295,Old,3,Author
9296,Old,4,Author
9297,Old,4,Author
9298,Old,4,Author
9299,New,3,Author
9300,New,3,Author
9301,New,4,Author
9302,Old,3,Author
9303,Old,4,Author
9304,Old,3,Author
9305,New,3,Author
9306,New,3,Author
9307,New,4,Author
9308,Old,4,Author
9309,New,3,Author
9310,New,4,Author
9311,Old,3,Author
9312,New,4,TopAuthor
9313,Old,3,Author
9314,New,3,Author
9315,New,3,Author
9316,New,4,Author
9317,Old,3,Author
9318,New,4,Author
9319,New,4,Author
9320,Old,3,Author
9321,New,4,Author
9322,New,4,Author
9323,Old,3,Author
9324,New,3,Author
9325,New,4,Author
9326,New,4,Author
9327,New,4,Author
9328,New,3,Author
9329,New,4,Author
9330,New,4,TopAuthor
9331,New,3,Author
9332,New,4,Author
9333,Old,3,Author
9334,New,4,Author
9335,New,3,Author
9336,Old,3,Author
9337,New,4,Author
9338,New,4,Author
9339,New,4,Author
9340,New,4,Author
9341,New,3,Author
9342,New,4,Author
9343,Old,4,Author
9344,New,3,Author
9345,New,4,Author
9346,New,4,Author
9347,Old,3,Author
9348,New,3,Author
9349,New,3,Author
9350,New,4,Author
9351,New,4,Author
9352,New,4,Author
9353,New,3,Author
9354,New,4,Author
9355,New,3,Author
9356,New,3,Author
9357,Old,3,Author
9358,Old,4,Author
9359,New,4,Author
9360,Old,4,TopAuthor
9361,New,3,Author
9362,New,3,Author
9363,Old,3,Author
9364,New,4,Author
9365,New,4,Author
9366,Old,4,Author
9367,New,3,Author
9368,Old,4,Author
9369,New,3,Author
9370,New,4,Author
9371,Old,3,Author
9372,Old,4,Author
9373,New,3,Author
9374,New,4,Author
9375,New,3,Author
9376,Old,4,Author
9377,New,4,Author
9378,Old,4,Author
9379,New,4,Author
9380,New,4,Author
9381,New,4,Author
9382,New,3,Author
9383,Old,3,Author
9384,New,3,Author
9385,New,4,Author
9386,New,3,Author
9387,New,3,Author
9388,Old,4,TopAuthor
9389,Old,4,Author
9390,New,3,Author
9391,New,3,Author
9392,New,3,Author
9393,New,3,Author
9394,New,3,Author
9395,New,3,Author
9396,New,3,Author
9397,New,4,Author
9398,Old,3,Author
9399,New,4,Author
9400,Old,3,TopAuthor
9401,New,4,Author
9402,Old,4,Author
9403,Old,3,Author
9404,Old,4,Author
9405,Old,3,Author
9406,New,3,Author
9407,Old,3,Author
9408,Old,4,Author
9409,Old,3,Author
9410,New,3,Author
9411,New,3,Author
9412,New,4,Author
9413,New,4,Author
9414,New,4,Author
9415,New,4,Author
9416,New,3,Author
9417,New,4,Author
9418,New,3,Author
9419,New,3,Author
9420,New,4,Author
9421,New,4,Author
9422,New,3,Author
9423,New,3,Author
9424,New,4,Author
9425,New,3,Author
9426,New,3,Author
9427,New,3,TopAuthor
9428,Old,3,Author
9429,Old,4,Author
9430,Old,3,Author
9431,New,3,Author
9432,Old,4,Author
9433,Old,3,TopAuthor
9434,New,3,Author
9435,Old,4,Author
9436,New,3,Author
9437,New,3,Author
9438,New,3,Author
9439,New,4,Author
9440,Old,3,TopAuthor
9441,Old,4,Author
9442,New,4,Author
9443,Old,4,Author
9444,New,4,Author
9445,New,3,Author
9446,New,3,Author
9447,Old,3,Author
9448,New,4,Author
9449,New,3,Author
9450,New,3,Author
9451,Old,3,Author
9452,Old,4,Author
9453,New,4,Author
9454,New,3,TopAuthor
9455,Old,3,Author
9456,Old,4,Author
9457,New,4,Author
9458,New,4,Author
9459,Old,4,Author
9460,Old,4,Author
9461,New,4,Author
9462,New,3,Author
9463,Old,3,TopAuthor
9464,New,3,Author
9465,New,4,Author
9466,New,4,Author
9467,New,4,Author
9468,New,4,TopAuthor
9469,Old,3,Author
9470,New,4,Author
9471,Old,3,Author
9472,Old,3,Author
9473,Old,3,Author
9474,New,4,Author
9475,New,3,Author
9476,Old,3,Author
9477,New,3,Author
9478,Old,4,Author
9479,New,4,Author
9480,New,4,TopAuthor
9481,Old,3,TopAuthor
9482,Old,4,Author
9483,New,4,Author
9484,New,3,TopAuthor
9485,New,3,Author
9486,New,4,Author
9487,New,3,Author
9488,New,4,TopAuthor
9489,New,3,Author
9490,New,4,Author
9491,New,4,Author
9492,New,3,Author
9493,Old,3,TopAuthor
9494,Old,3,TopAuthor
9495,New,4,Author
9496,Old,4,Author
9497,New,3,Author
9498,New,4,Author
9499,New,4,Author
9500,New,3,Author
9501,Old,4,Author
9502,Old,4,Author
9503,New,3,TopAuthor
9504,New,4,Author
9505,New,4,Author
9506,New,3,Author
9507,New,3,Author
9508,Old,3,Author
9509,Old,3,Author
9510,New,4,Author
9511,New,3,Author
9512,New,3,Author
9513,New,3,Author
9514,New,3,Author
9515,New,3,Author
9516,New,4,Author
9517,Old,3,Author
9518,New,4,Author
9519,Old,3,Author
9520,New,4,Author
9521,New,3,Author
9522,New,4,Author
9523,New,2,Author
9524,Old,4,Author
9525,Old,4,Author
9526,Old,4,Author
9527,New,4,Author
9528,New,4,TopAuthor
9529,New,4,Author
9530,Old,3,Author
9531,New,4,Author
9532,Old,3,Author
9533,Old,3,Author
9534,Old,4,Author
9535,New,4,Author
9536,New,4,Author
9537,New,4,Author
9538,New,3,Author
9539,New,4,Author
9540,Old,4,Author
9541,New,3,Author
9542,Old,3,Author
9543,Old,3,Author
9544,Old,3,Author
9545,Old,4,Author
9546,New,3,Author
9547,New,3,Author
9548,New,4,Author
9549,Old,3,Author
9550,New,3,Author
9551,New,3,Author
9552,New,3,Author
9553,New,4,Author
9554,New,3,Author
9555,New,3,Author
9556,New,3,Author
9557,Old,4,Author
9558,New,4,Author
9559,New,3,Author
9560,Old,4,Author
9561,Old,3,Author
9562,New,3,Author
9563,Old,4,Author
9564,New,3,Author
9565,New,3,Author
9566,Old,4,Author
9567,New,3,Author
9568,Old,4,Author
9569,New,4,Author
9570,Old,4,Author
9571,Old,4,Author
9572,New,4,Author
9573,New,3,Author
9574,New,3,Author
9575,Old,4,Author
9576,Old,3,Author
9577,Old,4,TopAuthor
9578,Old,4,Author
9579,New,3,Author
9580,New,4,Author
9581,New,3,Author
9582,New,3,Author
9583,New,4,Author
9584,New,3,Author
9585,New,3,Author
9586,New,4,Author
9587,Old,4,Author
9588,New,3,Author
9589,New,4,Author
9590,Old,3,Author
9591,New,4,Author
9592,New,4,TopAuthor
9593,New,4,Author
9594,New,3,Author
9595,New,3,Author
9596,New,3,Author
9597,New,4,Author
9598,New,4,Author
9599,Old,3,Author
9600,Old,3,Author
9601,Old,4,Author
9602,Old,3,Author
9603,New,3,Author
9604,New,4,Author
9605,Old,3,Author
9606,Old,3,Author
9607,New,3,Author
9608,Old,4,Author
9609,Old,4,Author
9610,New,3,Author
9611,Old,3,Author
9612,Old,3,Author
9613,New,3,Author
9614,New,3,Author
9615,Old,4,Author
9616,Old,3,Author
9617,New,4,Author
9618,New,3,Author
9619,New,4,Author
9620,Old,4,Author
9621,Old,3,Author
9622,New,3,TopAuthor
9623,Old,3,Author
9624,New,4,Author
9625,Old,3,Author
9626,New,4,Author
9627,New,3,Author
9628,Old,3,TopAuthor
9629,Old,4,Author
9630,New,4,Author
9631,Old,3,Author
9632,New,3,Author
9633,New,3,Author
9634,New,3,Author
9635,New,3,Author
9636,New,4,Author
9637,New,3,Author
9638,New,3,Author
9639,Old,3,Author
9640,New,3,Author
9641,New,3,Author
9642,Old,3,Author
9643,New,3,TopAuthor
9644,New,4,Author
9645,Old,3,Author
9646,New,3,Author
9647,Old,3,Author
9648,Old,3,Author
9649,Old,4,Author
9650,Old,4,Author
9651,Old,3,Author
9652,New,4,Author
9653,Old,3,Author
9654,Old,3,Author
9655,Old,3,Author
9656,New,4,Author
9657,New,4,TopAuthor
9658,New,4,Author
9659,New,3,Author
9660,New,4,Author
9661,Old,4,Author
9662,New,4,Author
9663,New,3,Author
9664,Old,4,Author
9665,New,3,Author
9666,Old,3,Author
9667,Old,4,Author
9668,New,4,Author
9669,New,3,Author
9670,Old,3,Author
9671,Old,4,Author
9672,Old,4,Author
9673,Old,4,Author
9674,New,3,Author
9675,New,3,Author
9676,New,4,TopAuthor
9677,New,3,Author
9678,New,4,Author
9679,Old,4,Author
9680,New,3,Author
9681,New,4,Author
9682,New,4,Author
9683,New,3,Author
9684,New,3,Author
9685,Old,4,Author
9686,Old,3,Author
9687,New,4,Author
9688,New,4,Author
9689,Old,3,Author
9690,New,4,Author
9691,Old,3,Author
9692,New,3,Author
9693,New,4,Author
9694,New,3,Author
9695,New,4,Author
9696,New,4,Author
9697,New,4,Author
9698,Old,4,TopAuthor
9699,Old,3,TopAuthor
9700,New,3,Author
9701,Old,4,Author
9702,Old,4,Author
9703,New,4,Author
9704,New,3,Author
9705,New,3,Author
9706,New,4,Author
9707,Old,4,Author
9708,New,3,Author
9709,New,3,Author
9710,Old,3,Author
9711,Old,4,Author
9712,New,4,Author
9713,New,3,Author
9714,Old,4,Author
9715,New,3,Author
9716,Old,3,Author
9717,New,3,Author
9718,New,3,Author
9719,New,3,Author
9720,Old,4,Author
9721,Old,4,Author
9722,Old,3,Author
9723,New,3,TopAuthor
9724,New,4,Author
9725,New,4,Author
9726,New,3,Author
9727,New,4,Author
9728,New,4,TopAuthor
9729,New,3,Author
9730,New,4,Author
9731,Old,3,TopAuthor
9732,Old,4,Author
9733,New,4,Author
9734,New,4,Author
9735,New,4,Author
9736,New,3,Author
9737,Old,4,Author
9738,New,3,Author
9739,New,4,Author
9740,New,4,TopAuthor
9741,New,4,Author
9742,New,3,Author
9743,Old,3,Author
9744,Old,3,Author
9745,New,3,Author
9746,Old,4,Author
9747,New,4,TopAuthor
9748,Old,3,TopAuthor
9749,New,3,Author
9750,New,3,Author
9751,Old,4,Author
9752,New,3,Author
9753,Old,4,Author
9754,Old,3,Author
9755,New,3,Author
9756,New,4,Author
9757,Old,4,Author
9758,Old,4,TopAuthor
9759,New,3,Author
9760,New,4,Author
9761,Old,4,Author
9762,New,3,Author
9763,New,3,Author
9764,Old,3,Author
9765,New,4,Author
9766,Old,3,Author
9767,Old,4,Author
9768,Old,4,Author
9769,New,4,Author
9770,New,3,Author
9771,New,3,Author
9772,New,3,Author
9773,Old,4,Author
9774,New,4,Author
9775,New,3,Author
9776,New,4,Author
9777,New,3,Author
9778,Old,4,Author
9779,New,4,Author
9780,Old,4,Author
9781,New,4,Author
9782,New,4,Author
9783,New,4,Author
9784,Old,4,Author
9785,New,3,Author
9786,New,3,Author
9787,New,3,Author
9788,New,4,Author
9789,Old,3,Author
9790,Old,4,Author
9791,New,3,Author
9792,New,3,Author
9793,Old,3,Author
9794,New,3,Author
9795,New,3,Author
9796,Old,4,Author
9797,New,4,Author
9798,New,4,Author
9799,New,4,Author
9800,Old,4,Author
9801,Old,3,Author
9802,New,4,Author
9803,Old,4,Author
9804,New,4,Author
9805,New,4,Author
9806,New,4,Author
9807,New,4,Author
9808,New,4,Author
9809,New,3,Author
9810,New,3,Author
9811,New,4,Author
9812,Old,4,Author
9813,New,3,Author
9814,Old,3,Author
9815,New,4,Author
9816,New,4,Author
9817,New,4,Author
9818,Old,4,Author
9819,Old,3,Author
9820,New,3,Author
9821,New,4,Author
9822,Old,4,Author
9823,New,3,Author
9824,Old,4,Author
9825,New,4,Author
9826,Old,4,Author
9827,New,4,Author
9828,New,3,Author
9829,New,3,Author
9830,New,3,Author
9831,New,3,Author
9832,Old,3,Author
9833,New,3,Author
9834,New,3,Author
9835,New,4,Author
9836,New,4,Author
9837,New,3,Author
9838,New,4,Author
9839,Old,3,Author
9840,New,3,Author
9841,Old,3,Author
9842,New,4,Author
9843,Old,4,Author
9844,New,4,Author
9845,New,4,Author
9846,Old,4,Author
9847,New,3,Author
9848,Old,4,Author
9849,Old,4,Author
9850,New,4,Author
9851,New,4,Author
9852,Old,3,Author
9853,New,4,Author
9854,New,3,Author
9855,New,3,Author
9856,New,3,Author
9857,Old,3,Author
9858,Old,4,Author
9859,New,3,Author
9860,Old,3,Author
9861,Old,3,Author
9862,New,3,Author
9863,Old,3,Author
9864,New,4,Author
9865,New,4,Author
9866,Old,3,TopAuthor
9867,New,4,Author
9868,Old,4,TopAuthor
9869,Old,3,Author
9870,New,4,Author
9871,Old,4,Author
9872,New,3,Author
9873,New,4,Author
9874,Old,4,Author
9875,New,3,Author
9876,New,4,Author
9877,Old,4,Author
9878,New,3,Author
9879,New,3,Author
9880,New,3,Author
9881,Old,3,Author
9882,New,3,Author
9883,New,3,Author
9884,Old,4,Author
9885,New,3,TopAuthor
9886,New,4,Author
9887,New,3,Author
9888,Old,4,Author
9889,New,3,Author
9890,Old,3,TopAuthor
9891,Old,4,Author
9892,New,4,TopAuthor
9893,New,3,Author
9894,Old,3,Author
9895,New,3,Author
9896,New,3,Author
9897,New,4,Author
9898,New,4,Author
9899,New,4,Author
9900,New,3,Author
9901,New,3,Author
9902,New,4,Author
9903,New,4,Author
9904,New,4,Author
9905,Old,3,Author
9906,Old,4,Author
9907,New,3,Author
9908,Old,3,Author
9909,New,4,Author
9910,Old,4,Author
9911,Old,4,TopAuthor
9912,New,4,Author
9913,New,4,Author
9914,New,4,Author
9915,New,3,Author
9916,New,3,Author
9917,New,3,Author
9918,New,3,Author
9919,Old,3,Author
9920,New,3,Author
9921,Old,4,Author
9922,New,4,Author
9923,Old,4,TopAuthor
9924,New,3,Author
9925,New,3,Author
9926,New,3,Author
9927,Old,3,Author
9928,New,3,Author
9929,New,3,Author
9930,New,3,Author
9931,New,3,Author
9932,New,4,Author
9933,Old,4,Author
9934,Old,4,Author
9935,New,4,TopAuthor
9936,Old,3,Author
9937,New,3,Author
9938,New,3,Author
9939,New,4,Author
9940,New,4,Author
9941,Old,4,Author
9942,New,4,Author
9943,Old,4,Author
9944,New,4,Author
9945,New,4,Author
9946,Old,4,Author
9947,New,3,Author
9948,New,4,Author
9949,New,3,Author
9950,New,4,TopAuthor
9951,New,3,Author
9952,Old,4,Author
9953,New,4,Author
9954,New,3,Author
9955,New,3,Author
9956,New,4,Author
9957,New,3,Author
9958,New,4,Author
9959,New,4,Author
9960,New,3,Author
9961,Old,3,Author
9962,Old,3,Author
9963,Old,3,Author
9964,New,4,Author
9965,New,3,Author
9966,Old,3,Author
9967,Old,4,Author
9968,Old,3,Author
9969,New,3,Author
9970,New,3,Author
9971,New,3,Author
9972,Old,3,TopAuthor
9973,Old,4,Author
9974,Old,3,Author
9975,Old,4,Author
9976,New,4,Author
9977,Old,3,Author
9978,Old,3,Author
9979,Old,4,Author
9980,New,3,Author
9981,New,3,Author
9982,New,4,Author
9983,New,4,Author
9984,Old,4,Author
9985,New,3,Author
9986,New,4,Author
9987,New,4,Author
9988,Old,3,Author
9989,New,4,Author
9990,Old,3,Author
