
===== GREEDY START =====

Step 1:
1: ΔU=7.000, ΔPen=-1, ΔMM=0.000, Score=117.000
774: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
775: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
776: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
777: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
778: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
779: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
780: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
781: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
782: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
783: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
784: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
785: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
786: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
787: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
788: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
789: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
790: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
791: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
792: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
793: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
794: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
795: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
796: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
797: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
798: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
799: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
800: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
801: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
802: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
803: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
804: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
805: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
806: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
807: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
808: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
809: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
810: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
811: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
812: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
813: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
814: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
815: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
816: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
817: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
818: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
819: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
820: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
821: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
822: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
823: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
824: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
825: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
826: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
827: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
828: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
829: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
830: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
831: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
832: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
833: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
834: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
835: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
836: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
837: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
838: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
839: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
840: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
841: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
842: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
843: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
844: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
845: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
846: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
847: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
848: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
849: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
850: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
851: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
852: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
853: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
854: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
855: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
856: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
857: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
858: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
859: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
860: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
861: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
862: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
863: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
864: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
865: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
866: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
867: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
868: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
869: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
870: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
871: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
872: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
873: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
874: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
875: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
876: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
877: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
878: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
879: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
880: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
881: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
882: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
883: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
884: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
885: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
886: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
887: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
888: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
889: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
890: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
891: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
892: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
893: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
894: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
895: ΔU=1.000, ΔPen=-1, ΔMM=0.000, Score=111.000
896: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
897: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
898: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
899: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
900: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
901: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
902: ΔU=3.000, ΔPen=0, ΔMM=0.000, Score=3.000
903: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
904: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
905: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
906: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
907: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
908: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
909: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
910: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
911: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
912: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
913: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
914: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
915: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
916: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
917: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
918: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
919: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
920: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
921: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
922: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
923: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
924: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
925: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
926: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
927: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
928: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
929: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
930: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
931: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
932: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
933: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
934: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
935: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
936: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
937: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
938: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
939: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
940: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
941: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
942: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
943: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
944: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
945: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
946: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
947: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
948: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
949: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
950: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
951: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
952: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
953: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
954: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
955: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
956: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
957: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
958: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
959: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
960: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
961: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
962: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
963: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
964: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
965: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
966: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
967: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
968: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
969: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
970: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
971: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
972: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
973: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
974: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
975: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
976: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
977: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
978: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
979: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
980: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
981: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
982: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
983: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
984: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
985: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
986: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
987: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
988: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
989: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
990: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
991: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
992: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
993: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
994: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
995: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
996: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
997: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
998: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
999: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1000: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1001: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1002: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1003: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1004: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1005: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1006: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1007: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1008: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1009: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1010: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1011: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1012: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1013: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1014: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
1015: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
1016: ΔU=2.000, ΔPen=0, ΔMM=0.000, Score=2.000
1017: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1018: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1019: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1020: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1021: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1022: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1023: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1024: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1025: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1026: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1027: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1028: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
1029: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1030: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1031: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1032: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1033: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1034: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1035: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1036: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1037: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1038: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1039: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1040: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1041: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1042: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1043: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1044: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1045: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1046: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1047: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1048: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1049: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1050: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1051: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1052: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1053: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1054: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1055: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1056: ΔU=0.000, ΔPen=-2, ΔMM=0.000, Score=220.000
1057: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1058: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1059: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1060: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1061: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1062: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1063: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
1064: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1065: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1066: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1067: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1068: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1069: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1070: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1071: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1072: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1073: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1074: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1075: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1076: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1077: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1078: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1079: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1080: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1081: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1082: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1083: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1084: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1085: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1086: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1087: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1088: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1089: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1090: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1091: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1092: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1093: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1094: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1095: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1096: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1097: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1098: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1099: ΔU=2.000, ΔPen=-1, ΔMM=0.004, Score=112.004
1100: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1101: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1102: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1103: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1104: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1105: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1106: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1107: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1108: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1109: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1110: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1111: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1112: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1113: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1114: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1115: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1116: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1117: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1118: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1119: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1120: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1121: ΔU=1.000, ΔPen=-1, ΔMM=0.002, Score=111.002
1122: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1123: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1124: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1125: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1126: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1127: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1128: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1129: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1130: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1131: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1132: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1133: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1134: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1135: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1136: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1137: ΔU=1.000, ΔPen=0, ΔMM=0.000, Score=1.000
1138: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1139: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1140: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1141: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1142: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1143: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1144: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
1145: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1146: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1147: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1148: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1149: ΔU=0.000, ΔPen=-1, ΔMM=0.000, Score=110.000
1150: ΔU=0.000, ΔPen=0, ΔMM=0.000, Score=0.000
